measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.517, 0.3863]","[None, None]",2010
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.4864, 0.3211]","[None, None]",2011
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5805, 0.4781]","[None, None]",2012
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.51,80,0,"[0.4618, 0.3856]","[None, None]",2013
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.3951],[None],2014
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.6055],[None],2015
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.4,80,1,"[0.512, 0.3348]","[None, None]",2016
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.4985],[None],2017
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,3,10.14,128,0,"[0.4944, 0.4187, 0.4145]","[None, None, None]",2018
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.4926, 0.5279]","[None, None]",2019
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.17,32,0,[0.4159],[None],2000
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.5225, 0.4914]","[None, None]",2001
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,4,13.43,176,0,"[0.5101, 0.5681, 0.5327, 0.514]","[None, None, None, None]",2002
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,1,"[0.4739, 0.5689]","[None, None]",2003
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5069],[None],2004
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4335],[None],2005
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.588],[None],2006
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.3491, 0.4997]","[None, None]",2007
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.4,80,1,"[0.3065, 0.44]","[None, None]",2008
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5423],[None],2009
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5203],[None],2010
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.402, 0.1461]","[None, None]",2011
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,1,"[0.5289, 0.3823]","[None, None]",2012
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5065],[None],2013
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.2478],[None],2014
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,3,10.08,128,0,"[0.5854, 0.3915, 0.2681]","[None, None, None]",2015
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,0,"[0.4674, 0.4438]","[None, None]",2016
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3696],[None],2017
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,4,13.42,176,0,"[0.4762, 0.5611, 0.4503, 0.4018]","[None, None, None, None]",2018
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.3492],[None],2019
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.418],[None],2000
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.5189, 0.5446]","[None, None]",2001
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.5127, 0.5416]","[None, None]",2002
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,1,"[0.4709, 0.5899]","[None, None]",2003
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4961],[None],2004
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.49,80,0,"[0.4271, 0.3368]","[None, None]",2005
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.16,32,0,[0.5802],[None],2006
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.3613, 0.4604]","[None, None]",2007
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,1,"[0.2926, 0.4218]","[None, None]",2008
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.5333, 0.4047]","[None, None]",2009
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.16,32,0,[0.5108],[None],2010
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,9.8,128,0,"[0.4055, 0.2446, 0.2463]","[None, None, None]",2011
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,80,1,"[0.5286, 0.3655]","[None, None]",2012
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.5116, 0.3855]","[None, None]",2013
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.2483],[None],2014
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5888],[None],2015
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.4684, 0.422]","[None, None]",2016
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.09,32,0,[0.3624],[None],2017
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.4774, 0.5738]","[None, None]",2018
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.37,80,1,"[0.3467, 0.4383]","[None, None]",2019
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4167],[None],2000
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.5199, 0.4986]","[None, None]",2001
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,9,33.55,416,0,"[0.5087, 0.5204, 0.437, 0.5572, 0.537, 0.4747, 0.4369, 0.383, 0.4418]","[None, None, None, None, None, None, None, None, None]",2002
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.4716, 0.6018]","[None, None]",2003
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.493],[None],2004
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.4361, 0.2779]","[None, None]",2005
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.58],[None],2006
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,1,"[0.3633, 0.4614]","[None, None]",2007
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,1,"[0.2951, 0.377]","[None, None]",2008
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.46,80,0,"[0.5258, 0.3988]","[None, None]",2009
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.5095],[None],2010
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,0,"[0.414, 0.2703]","[None, None]",2011
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.57,80,1,"[0.5398, 0.3492]","[None, None]",2012
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.46,80,0,"[0.5113, 0.3848]","[None, None]",2013
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.2444],[None],2014
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.5857, 0.3025]","[None, None]",2015
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.8,128,0,"[0.4639, 0.4143, 0.4785]","[None, None, None]",2016
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.21,32,0,[0.3536],[None],2017
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,10.04,128,1,"[0.4726, 0.5945, 0.6383]","[None, None, None]",2018
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.3359],[None],2019
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.41,80,1,"[0.4128, 0.4768]","[None, None]",2000
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.44,80,0,"[0.5192, 0.5076]","[None, None]",2001
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,5,17.01,224,0,"[0.5078, 0.5224, 0.5414, 0.567, 0.595]","[None, None, None, None, None]",2002
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,3,9.8,128,0,"[0.4644, 0.5918, 0.5761]","[None, None, None]",2003
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4859],[None],2004
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.45,80,0,"[0.4472, 0.2235]","[None, None]",2005
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5779],[None],2006
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.3616, 0.4873]","[None, None]",2007
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.51,80,1,"[0.2858, 0.3777]","[None, None]",2008
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.51,80,0,"[0.5233, 0.3941]","[None, None]",2009
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.5083],[None],2010
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,0,"[0.4153, 0.257]","[None, None]",2011
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.5396, 0.3938]","[None, None]",2012
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,0,"[0.5107, 0.4103]","[None, None]",2013
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.2398],[None],2014
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,3,10.15,128,0,"[0.5861, 0.3121, 0.3425]","[None, None, None]",2015
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,0,"[0.4557, 0.4262]","[None, None]",2016
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3449],[None],2017
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.43,80,0,"[0.468, 0.5973]","[None, None]",2018
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3275],[None],2019
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.4154],[None],2000
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.41,80,0,"[0.5195, 0.516]","[None, None]",2001
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,5,17.12,224,0,"[0.5073, 0.5168, 0.4913, 0.5771, 0.5598]","[None, None, None, None, None]",2002
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,0,"[0.4644, 0.5866]","[None, None]",2003
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.51,80,1,"[0.4789, 0.3611]","[None, None]",2004
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.59,80,0,"[0.4493, 0.2753]","[None, None]",2005
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.5781],[None],2006
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,0,"[0.361, 0.4218]","[None, None]",2007
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,1,"[0.2802, 0.4534]","[None, None]",2008
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,0,"[0.524, 0.4169]","[None, None]",2009
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.5087],[None],2010
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,0,"[0.4204, 0.34]","[None, None]",2011
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.5428, 0.4222]","[None, None]",2012
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.42,80,0,"[0.5103, 0.444]","[None, None]",2013
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.21,32,0,[0.2351],[None],2014
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,3,10.17,128,0,"[0.5892, 0.2551, 0.3812]","[None, None, None]",2015
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,3,10.16,128,0,"[0.4594, 0.3748, 0.4492]","[None, None, None]",2016
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.343],[None],2017
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,4,13.81,176,0,"[0.468, 0.6097, 0.5885, 0.5188]","[None, None, None, None]",2018
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3216],[None],2019
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4545],[None],2000
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,27,206.18,1280,1,"[0.5774, 0.1529, 0.2618, 0.1884, 0.1057, -0.0153, -0.0405, -0.0992, -0.1855, -0.3196, -0.4557, -0.2634, -0.3026, -0.3456, -0.4197, -0.5381, -0.6753, -0.5972, -0.5652, -0.6135, -0.5938, -0.2416, -0.4577, -0.4228, -0.4959, -0.0219, 0.4952]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,4,13.92,176,0,"[0.3615, 0.2153, 0.2446, 0.3248]","[None, None, None, None]",2002
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.67,80,1,"[0.5337, 0.2644]","[None, None]",2003
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,1,"[0.5013, 0.2565]","[None, None]",2004
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4533],[None],2005
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,3,10.17,128,1,"[0.593, 0.3272, 0.3174]","[None, None, None]",2006
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.65,80,1,"[0.4506, 0.4234]","[None, None]",2007
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.2749],[None],2008
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.64,80,1,"[0.5421, 0.3503]","[None, None]",2009
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.5156, 0.3468]","[None, None]",2010
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.64,80,0,"[0.4355, 0.1976]","[None, None]",2011
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,1,"[0.562, 0.3875]","[None, None]",2012
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,0,"[0.4303, 0.3133]","[None, None]",2013
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,0,"[0.3605, 0.3581]","[None, None]",2014
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.5774, 0.3106]","[None, None]",2015
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4616],[None],2016
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.471],[None],2017
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,10,39.2,464,0,"[0.491, 0.1891, 0.2823, 0.2481, 0.1499, 0.1778, 0.1248, 0.1374, 0.1859, 0.2374]","[None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.47,80,1,"[0.4777, 0.5055]","[None, None]",2019
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.09,32,0,[0.4735],[None],2000
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,26,192.29,1232,1,"[0.5799, 0.2768, 0.3087, 0.3228, 0.2625, 0.1022, 0.0512, -0.0803, -0.2462, -0.4187, -0.4556, 0.0075, -0.0632, -0.1361, -0.1937, -0.2874, -0.3664, -0.3985, -0.328, -0.3363, -0.3812, -0.1295, -0.1107, -0.106, 0.2582, 0.4914]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,15,76.44,704,0,"[0.4373, 0.3152, 0.2965, 0.2909, 0.2811, 0.2684, 0.22, 0.1978, 0.0749, -0.0393, -0.1354, 0.0843, 0.3348, 0.2838, 0.3506]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.52,80,1,"[0.5473, 0.2978]","[None, None]",2003
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.5202, 0.2468]","[None, None]",2004
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4683],[None],2005
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,3,10.22,128,1,"[0.5957, 0.3647, 0.3819]","[None, None, None]",2006
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.452],[None],2007
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.2969],[None],2008
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.61,80,1,"[0.5534, 0.3667]","[None, None]",2009
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,1,"[0.5153, 0.3285]","[None, None]",2010
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,0,"[0.4563, 0.2112]","[None, None]",2011
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.5638, 0.426]","[None, None]",2012
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.64,80,0,"[0.4507, 0.3354]","[None, None]",2013
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.64,80,0,"[0.3656, 0.429]","[None, None]",2014
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.5874],[None],2015
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.49],[None],2016
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4905],[None],2017
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,15,76.69,704,0,"[0.483, 0.2772, 0.232, 0.1923, 0.2466, 0.2618, 0.3183, 0.2734, 0.2337, 0.2107, 0.1272, 0.2815, 0.3117, 0.3663, 0.3969]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,1,"[0.4803, 0.5002]","[None, None]",2019
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.21,32,0,[0.4884],[None],2000
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,24,168.2,1136,0,"[0.582, 0.1824, 0.2853, 0.281, 0.2037, 0.0887, -0.0134, -0.1772, -0.2296, -0.2449, -0.4563, -0.1754, -0.213, -0.1723, -0.31, -0.4224, -0.3937, -0.4193, -0.4685, -0.4447, -0.4622, -0.3259, -0.391, 0.3245]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,4,13.83,176,0,"[0.4754, 0.3595, 0.3122, 0.3567]","[None, None, None, None]",2002
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,1,"[0.5551, 0.3645]","[None, None]",2003
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.7,80,1,"[0.5305, 0.2173]","[None, None]",2004
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4823],[None],2005
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.5978],[None],2006
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.4536, 0.3782]","[None, None]",2007
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.63,80,1,"[0.3125, 0.2741]","[None, None]",2008
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.57,80,1,"[0.562, 0.3681]","[None, None]",2009
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,1,"[0.5149, 0.3692]","[None, None]",2010
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.37,80,0,"[0.4742, 0.2489]","[None, None]",2011
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.61,80,1,"[0.5716, 0.4504]","[None, None]",2012
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.62,80,0,"[0.4598, 0.3629]","[None, None]",2013
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.3745],[None],2014
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.5,80,1,"[0.5988, 0.3861]","[None, None]",2015
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4973],[None],2016
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4964],[None],2017
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,14,67.32,656,0,"[0.4867, 0.3141, 0.3043, 0.2708, 0.2094, 0.2047, 0.195, 0.2409, 0.1734, 0.0677, 0.0254, 0.3558, 0.3861, 0.5096]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.61,80,1,"[0.4857, 0.5229]","[None, None]",2019
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.19,32,0,[0.503],[None],2000
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,14,68.02,656,0,"[0.5918, 0.2484, 0.2619, 0.3108, 0.3005, 0.2535, 0.2418, 0.2407, 0.1339, 0.083, 0.0385, 0.2313, 0.3584, 0.3954]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,14,67.27,656,0,"[0.4934, 0.3376, 0.3793, 0.3699, 0.3953, 0.3361, 0.359, 0.3456, 0.3328, 0.321, 0.2422, 0.3972, 0.437, 0.4708]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,1,"[0.5588, 0.4756]","[None, None]",2003
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,1,"[0.5363, 0.298]","[None, None]",2004
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.49,80,0,"[0.4938, 0.3844]","[None, None]",2005
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,3,10.21,128,1,"[0.5988, 0.3921, 0.4225]","[None, None, None]",2006
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.65,80,1,"[0.4504, 0.4503]","[None, None]",2007
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.45,80,0,"[0.3248, 0.2634]","[None, None]",2008
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5705],[None],2009
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,1,"[0.5155, 0.3784]","[None, None]",2010
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.4876, 0.299]","[None, None]",2011
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,80,1,"[0.5774, 0.4641]","[None, None]",2012
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.4648, 0.3554]","[None, None]",2013
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.389],[None],2014
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.6033],[None],2015
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5095],[None],2016
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4954],[None],2017
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,80,0,"[0.488, 0.4171]","[None, None]",2018
